video_id,title,description,upload_date,view_count,like_count,comment_count
TwpwymEbK64,Leaderboard Players 💀💀,#shorts #cod #codmobile #callofdutymobile,2023-08-25T10:56:54Z,4734,649,25
Ctl_MePZS5M,5 More Season 4 Changes in CODM!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

5 More Season 4 Changes in CODM!  

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #season4",2022-04-27T05:24:20Z,58415,3105,306
EWwOtVVseGQ,POV : You are a New Player in CODM,,2023-04-03T08:02:52Z,42736,2863,141
npIdP3RPolc,Why Low End Device Players are Leaving CODM!,"Why Low End Device Players are Leaving CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&

#codm #codmobile #lowend",2022-11-27T13:20:23Z,11950,438,227
CXcqoVTvOF4,This Nuke Teleported Me Part 2,#shorts #cod #codmobile #callofdutymobile,2023-06-04T13:45:30Z,48374,2625,58
JlNPyvIKHqM,5 Most Used Weapons in CODM!,#codm #codmobile #callofdutymobile,2021-09-12T05:56:17Z,33098,1956,427
r1TlW58j3OI,CODM did the Most Stupid Thing Today!,"CODM did the Most Stupid Thing Today!

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&",2022-10-14T13:36:36Z,18705,954,227
_KRPL_8vSmo,7 New Things Coming in Season 5 CODM!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

8 New Things Coming in Season 5 CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #season5",2022-05-10T11:58:44Z,15763,1082,143
h1TAEqvP8D4,IT IS JUST A GUN 😊😊😊,#shorts #codm #codmobile #callofduty,2023-05-27T16:30:16Z,567609,25724,761
RyUn3HyRSbE,5 More Changes in CODM Season 2!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

5 More Changes in CODM Season 2! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-02-23T13:12:05Z,50900,2932,209
jItCxTXSjXQ,Fastest Reloading Guns in CODM!,#shorts #cod #codmobile #callofdutymobile,2023-06-24T11:22:48Z,45201,2686,139
mj69HslNxq4,3 Dumb Changes in CODM Season 11!,"3 Dumb Changes in CODM Season 11! these are the 3 dumb changes codm have done! 

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #callofdutymobile #season11",2021-12-16T07:34:22Z,34144,2412,331
kRCX8eiLUFM,CODM Should Add This Right Now!,"CODM Should Add This Right Now! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&

#codm #codmobile #shipment",2022-12-17T10:42:48Z,4365,246,64
BgKy60GUVsY,CODM Garena Servers VS CODM Indian Servers,#codm #codmobile #callofdutymobile,2021-09-13T04:49:11Z,135350,6314,1246
INQWa9wNPVk,Here's Why CODM will be The Best Again!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

Here's Why CODM will be The Best Again! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Codashop socials-
YT-https://youtube.com/channel/UCa3VlcemV-9gjXPnKQ1X41w

FB - https://www.facebook.com/Codashop.IN/

IG - https://instagram.com/codashop.in

#codm #codmobile #cod #season5 #bestseason #codmbest #callofdutymobile #ednox",2022-05-26T06:12:12Z,9878,1035,184
j0xPmVP3NFM,Sibling Skins in CODM!,#shorts #cod #codmobile #callofdutymobile,2023-06-25T09:23:31Z,18634,1241,33
ftZH-utvLwI,Biggest Laggggg you ever saw in CODM!,"#codm #codmobile #callofdutymobile

Join my Discord server
https://discord.gg/xahfv4G3eT",2021-05-20T05:40:31Z,25555,1631,276
scmWLk4qve4,CODM Ranked Are Full of Bots!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

CODM Ranked Are Full of Bots!

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #bots",2022-07-21T14:07:09Z,27232,1081,470
tb0uC2moGRk,6 More New Things Coming in Season 5 CODM!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

6 More New Things Coming in Season 5 CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-05-11T12:08:02Z,32749,1457,134
daxSUJFCOwo,3 Guns That Made CODM Annoying!,"3 Guns That Made CODM Annoying!

These 3 guns made codm annoying asf..

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrRjoVF-yEVUN4BVHg&s=09

#codm #codmobile #callofdutymobile #season3",2023-04-13T10:08:44Z,2727,154,44
8-xJQ3WvgwI,3 Free Character Skin Version Everybody Wants!,"3 Free Character Skin Version Everybody Wants! 
These are the 3 free character skin versions everybody wants and it's a dream come true for F2P players. 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-08-14T11:38:15Z,19721,922,191
P7iTg3AAWeE,3 Reasons Why CODM Season 11 is a Nightmare!,"3 Reasons Why CODM Season 11 is a Nightmare!  this is the reasons why CODM season 11 might be a nightmare.. 

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #codmobile #season11",2021-12-18T04:52:46Z,33060,2355,352
-yyVVTdASqo,Activision Added New Modern Warfare M13 Sound in CODM!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

Activision Added New Modern Warfare M13 Sound in CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #callofdutymobile",2022-07-13T07:58:34Z,24855,1157,177
n7KEnwdrMRs,I Unlocked OverKill Perk Early!,"I Unlocked OverKill Perk Early! we need overkill perk to come in the game let's be honest here.. 

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #codmobile #overkill",2021-12-10T09:03:55Z,29745,1877,136
gewtVpKtY9I,3 Reasons Why Battlepass is Better than Mythic and Legendary Skins!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

3 Reasons Why Battlepass is Better than Mythic and Legendary Skins! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #callofduty #codmobile",2022-05-04T13:37:05Z,29143,1691,191
-yyVVTdASqo,Activision Added New Modern Warfare M13 Sound in CODM!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

Activision Added New Modern Warfare M13 Sound in CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #callofdutymobile",2022-07-13T07:58:34Z,24855,1157,177
n7KEnwdrMRs,I Unlocked OverKill Perk Early!,"I Unlocked OverKill Perk Early! we need overkill perk to come in the game let's be honest here.. 

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #codmobile #overkill",2021-12-10T09:03:55Z,29745,1877,136
gewtVpKtY9I,3 Reasons Why Battlepass is Better than Mythic and Legendary Skins!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

3 Reasons Why Battlepass is Better than Mythic and Legendary Skins! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #callofduty #codmobile",2022-05-04T13:37:05Z,29143,1691,191
X9oMyjt1Kd0,CODM Removed This Suddenly!,"CODM Removed This Suddenly! 
So codm removed this attachment suddenly after this mini patch update! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-08-06T12:11:21Z,45514,1644,228
Xh8PqjXsL3U,How to Win Every Ranked Match in Season 5!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

How to Win Every Ranked Match in Season 5! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-06-05T08:25:06Z,18446,1331,159
474wzIRJLbM,3 Glitches That Ruined CODM's Reputation!,"3 Glitches That Ruined CODM's Reputation! 
These are the 3 glitches that ruined codm's reputation.. 


Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-08-21T14:40:55Z,14019,826,119
tFaJ4a4MUxI,Top 5 Most P2W Ironsights in CODM!,"Follow my Instagram
https://instagram.com/ednoxyt

Link to Purchase CP Through Codashop-
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #p2w #ironsights",2021-10-12T04:41:21Z,10055,886,260
aAGlofJcLC4,Warzone Mobile is Almost Here!,"Warzone Mobile is Almost Here! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&

#codm #codmobile #warzone",2022-11-24T14:06:24Z,10163,425,111
h9i9quHVj0Q,Skins Which Will Make Thirsty in CODM! 💦💦,#shorts #cod #codmobile #callofdutymobile,2023-06-27T06:18:49Z,13873,801,54
_PQRfrFI5hE,2 Deadly WallHack Glitches CODM Never Fixed!,"2 Deadly WallHack Glitches CODM Never Fixed! 
These two deadly wallhack glitches was never fixed by codm

#codm #codmobile #glitches",2022-02-16T11:56:48Z,15835,977,82
V0C2_beTONQ,3 Reasons Why Nobody Uses Snipers in Respawns Anymore!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

3 Reasons Why Nobody Uses Snipers in Respawns Anymore! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-05-31T05:11:34Z,25799,1645,296
lKkGNfUVoLA,CODM is Finally Adding C4!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

CODM is Finally Adding C4! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #callofdutymobile",2022-07-12T14:43:17Z,31984,1207,360
dIhHqh4-8_U,CODM Must Fix This Skin!,"CODM Must Fix This Skin! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&

#codm #codmobile #callofdutymobile",2022-12-19T12:28:06Z,24723,807,161
VYVFXh86i7s,Shipment- Low VS High Graphics Comparison!,#shorts #cod #codmobile #callofdutymobile,2023-07-29T12:20:01Z,10874,326,17
sNLAO9olQOo,This is How Season 3 Looks Like!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

This is How Season 3 Looks Like! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-03-23T15:04:08Z,9021,839,113
9Qsy1VTT8qw,Top 5 Best Guns in CODM Season 2!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

Top 5 Best Guns in CODM Season 2! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-02-25T08:41:43Z,10655,852,149
fpVeAtoZGdM,Top 5 Best Weapons in Season 5!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

Top 5 Best Weapons in Season 5! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-06-03T05:59:50Z,15410,1192,166
Q9m5XnbLOlk,ASMR-10 Have 1000 Accuracy,#codm #codmobile #callofdutymobile,2021-06-14T12:35:00Z,27840,1303,80
Trl19LhLLv8,Such a Tasty Looking Melee 😋😋,#shorts #cod #codmobile #callofdutymobile,2023-07-25T10:19:39Z,14984,634,18
MSunbX5XDJE,Most Emotional COD Scene! 😢😢,#shorts #cod #codmobile #callofdutymobile,2023-08-12T11:51:23Z,24309,1843,49
jBJYrydP4XY,CODM Did this Amazing Thing For Indian Players!,"Struggles of a CODM Youtuber! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&",2022-10-21T14:04:37Z,5036,370,48
cpUFI2RBqQM,Once in a Million Times!,#shorts #callofduty #codm,2023-04-26T14:30:04Z,10069,685,32
INpbL9B_HiQ,Here's Why XPR is Better Than DLQ!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

Here's Why XPR is Better Than DLQ! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #callofdutymobile",2022-04-25T06:20:21Z,37766,2154,347
nFPhzfuf1MY,Call of Duty Took a Huge L!,"Call of Duty Took a Huge L!

Cod took another successfull L with this one!

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrR...

#codm #codmobile #callofdutymobile #season5",2023-06-10T11:28:15Z,4743,367,89
ibTLAL4QPpQ,Evolution of DLQ-33(2019-2021),"Follow my Instagram
https://instagram.com/ednoxyt

#codm #dlq #evolution",2021-10-09T11:37:30Z,29523,1806,176
mu1DBeS4F3s,3 Super Underrated Weapons That Can Be Meta!,"3 Super Underrated Weapons That Can Be Meta! these are the 3 super underrated weapons that can be potentially meta.. 

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #ranked #codmobile",2021-12-01T11:17:21Z,23945,1679,294
2fLgUIIdbYQ,Why This New Sniper is Better than DLQ!??,"Why This New Sniper is Better than DLQ!?? this new sniper SVD is better than dlq.. 

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #ranked #codmobile",2021-11-21T06:12:23Z,20320,1397,164
8_FAeB7REHo,CODM Confused Us Once Again!,"CODM Confused Us Once Again! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&",2022-10-28T13:16:14Z,8329,530,110
Y4iclz-lKNM,4 Signs of a Coward Player in CODM!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

4 Signs of a Coward Player in CODM!

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-05-30T13:15:41Z,17141,1406,401
AMZBcuuxYgk,4 Most Expensive Skins in COD Mobile History!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

4 Most Expensive Skins in COD Mobile History! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #expensive",2022-05-18T14:19:15Z,24345,1329,183
S6YWifVJBIQ,This Secret Meta Weapon is Better Than Type-25!,"This Secret Meta Weapon is Better Than Type-25! this is the secret meta weapon that can be better than type 25..

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #codmobile #p90",2021-12-21T08:11:42Z,12959,1146,133
p6LiZIWLhUE,This Nostalgia 🥺🥺,#shorts #cod #codmobile #callofdutymobile,2023-07-24T11:36:14Z,13508,1044,27
4FlOtUdkD8E,Garena is Better than Global CODM??,"Garena is Better than Global CODM??

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrR...

#codm #codmobile #callofdutymobile #season4",2023-05-25T12:58:57Z,37566,541,132
U5nZlShGED4,How to See if Someone is Playing From Season 1 in CODM!,"#codm #codmobile #callofdutymobile

Codm
Cod mobile
Call of duty mobile
Ednox",2021-09-19T12:05:48Z,65094,3071,736
TtqepXeZcps,The Best Gun in CODM Right Now!,#shorts #codm #codmobile,2023-05-08T10:35:17Z,6472,419,28
7mi6QCRxcd4,3 Things That Easily Makes You Better in CODM!,"3 Things That Easily Makes You Better in CODM!

This is great news for free 2 play players

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrRjoVF-yEVUN4BVHg&s=09

#codm #codmobile #callofdutymobile #season3",2023-04-22T12:35:12Z,13235,539,72
-RIGkCgKiZ4,3 New Guns That Are Coming in Season 7!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

3 New Guns That Are Coming in Season 7! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-07-14T07:59:06Z,23075,1236,197
kTXSrXBekXU,CODM is Heading Towards a Right Direction!,"CODM is Heading Towards a Right Direction! 
After this mini update codm is heading towards a right direction. The main right thing codm did before the championship was KSP nerf because it was really much needed not in the casual scene but in the pro scene because it was the only weapon which was deadly in the right hands.. 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-08-12T13:44:02Z,20869,1068,251
lvucr-4Na-A,Such a Tasty Looking Gun!,#shorts #codm #codmobile #callofdutymobile,2023-07-27T09:43:02Z,12438,450,26
AD-MQ2q7x9I,5 Weapons To Reach Legendary Rank Super Fast in Season 10!,"5 Weapons To Reach Legendary Rank Super Fast in Season 10! this 5 weapons will help you reach legendary rank super fast in season 10.

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #ranked #codmobile",2021-11-19T05:48:04Z,53947,2952,370
1_dk95jbeXM,4 Assault Rifles That Were Never Meta in CODM!,"4 Assault Rifles That Were Never Meta in CODM! 

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #assault #codmobile",2021-12-25T06:53:44Z,37722,2140,411
ziF6mXLzzpY,3 Things CODM Might Add in 2023!,"3 Things CODM Might Add in 2023! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&

#codm #codmobile #callofdutymobile",2022-12-23T13:57:35Z,18925,819,114
F1XdnaeQR6s,4 Most Unique Ammo Attachments in CODM!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

4 Most Unique Ammo Attachments in CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-03-06T07:23:33Z,35502,1335,166
PqFXmBuGO_k,4 Great News That Will Make You Happy in Season 6!,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

4 Great News That Will Make You Happy in Season 6! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-06-26T13:02:41Z,23326,1527,182
_JFTQ9fajcE,CODM Just Did An Unexpected Thing!,"CODM Just Did An Unexpected Thing! 
Codm just did an unexpected thing today and we are speechless.. This was such a good deed by codm to the f2p players and I hope codm does more of these things in future as well. 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-08-16T06:23:15Z,13321,726,171
ASADamxqcI8,New Changes in Season 10 CODM!,"New Changes in Season 10 CODM! these are the new changes in season 10 of codm.. 

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #ranked #codmobile",2021-11-16T09:02:59Z,65584,3388,419
CggfwovYNRc,CODM Are Giving out Free Legendary Skins Now?,"Link to purchase through CODASHOP-
https://codashop.sjv.io/c/2984082/1334278/11950?sharedid=Ednox

CODM Are Giving out Free Legendary Skins Now? 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #legendary #codmobile",2022-06-11T08:04:51Z,43621,2468,170
AkJBgb96c3s,ITS JUST A SKIN DUDE...,#shorts #cod #codmobile #callofdutymobile,2023-06-19T09:08:24Z,60478,3002,97
3o7m26XaoB8,Top 5 Best Guns in CODM Season 11!,"Top 5 Best Guns in CODM Season 11! these are the top 5 best guns in season 11 codm! 

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #codmobile #bestguns",2021-12-17T09:41:31Z,41095,2221,219
KoBaI_Q2aws,ITS JUST A NUKE BRO ! 😁,#shorts #cod #codmobile #callofdutymobile,2023-08-16T08:36:11Z,19405,1197,70
02MhkE1EluI,5 Forgotten Legendary Skins in CODM!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

5 Forgotten Legendary Skins in CODM! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-02-06T08:59:23Z,22675,1627,269
8YTPjsyWVig,CODM is Bringing Back Nostalgia!,"CODM is Bringing Back Nostalgia! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-09-05T13:53:32Z,10095,739,143
Ngt8Wbw2GR8,Will this New Combat Master 2 Beat CODM?,"Will this New Combat Master 2 Beat CODM? 

Socials
Instagram-https://instagram.com/ednoxyt
Discord-https://discord.gg/5ZTF4kuM9f
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

#codm #codmobile #combatmaster",2021-12-24T11:43:35Z,17899,1363,240
sN9pr_5pBLA,The Only Reason Why Nobody Is Using Snipers in Respawns Anymore!,"The Only Reason Why Nobody Is Using Snipers in Respawns Anymore! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-09-21T12:37:56Z,4192,335,80
LS9dmpdVT1I,Fennek is fast asf boii,#codm #codmobile #callofdutymobile,2021-06-08T14:35:00Z,7333,587,72
_UzdXe1xd6c,The Best Thing CODM Released Until Now!,"Link to Purchase through Codashop
https://codashop.sjv.io/c/2984082/1122626/11950?sharedid=Ednox

The Best Thing CODM Released Until Now! ! 

Follow me on-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09

#codm #codmobile #mythic",2022-04-15T05:15:35Z,25288,1735,267
5XcImKOE4J4,4 Weapons That Defined CODM!,"4 Weapons That Defined CODM! 

Socials-
Instagram-https://instagram.com/ednoxyt
Twitter-https://twitter.com/ednoxxxx?t=EJu8jkQ5F7PhExgG0pAKtw&s=09",2022-01-05T12:28:51Z,25065,1892,222
B2aoLZ6yhxc,Imagine if this Ever Happens! 😢😢,#shorts #cod #codmobile #callofdutymobile,2023-08-24T09:43:21Z,3770,442,59
iK8hsrdUy30,Aint No Way CODM Added This!,"Aint No Way CODM Added This!

Theres no way codm added this

Follow me on-
Instagram-https://instagram.com/ednoxyt

Twitter- https://twitter.com/EdNOXYT?t=si8HkrR...

#codm #codmobile #callofdutymobile #season4",2023-05-26T14:41:14Z,6171,292,43
-rLQr2RlIJk,ITS JUST AN SMG BRO PART 2 😊😊😊,#shorts #cod #codmobile #callofdutymobile,2023-06-13T16:22:47Z,18810,1265,76
