video_id,title,description,upload_date,duration,definition,video_status,view_count,like_count,comment_count
9R9025cWbxg,These randoms got no chill 😂,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short",2023-09-28T12:00:15Z,PT56S,hd,public,43908,3196,38
MvyiUgeWrmE,Satisfying HDR clips + Gunsmith (1 Shot Sniper),"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-03-31T05:46:26Z,PT2M30S,hd,public,122391,3373,132
CtFBQmsJqio,ChiCalm,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-07-29T12:06:55Z,PT1M25S,hd,public,27167,2684,282
mYLc7m-6EKg,Chill stream + customs later | COD Mobile Live | CarnageCODM,"Check out the latest products by AMD : https://www.amd.com/en/processors/ryzen

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546


———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/aexcarnage

DISCORD: https://discord.gg/cVYDhjQHSy

Team Insidious: https://instagram.com/insidious_org

Aesthetic X: https://discord.gg/SDDTYFK

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories.

#CODM #CODMOBILE #CarnageCODM",2021-03-27T19:34:17Z,PT1H40M17S,hd,public,5607,449,3
4sudEksB200,COD Mobile Live | MP ranked + customs  | CarnageCODM,"Check out the latest products by AMD : https://www.amd.com/en/processors/ryzen

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546


———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/aexcarnage

DISCORD: https://discord.gg/cVYDhjQHSy

Team Insidious: https://instagram.com/insidious_org

Aesthetic X: https://discord.gg/SDDTYFK

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories.

#CODM #CODMOBILE #CarnageCODM",2021-04-06T11:46:36Z,PT2H7M57S,hd,public,8290,608,11
z3YX5e4jyjQ,Gone in 12 seconds 👀,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #shorts",2023-08-19T12:00:22Z,PT17S,hd,public,64681,4688,117
t40m8G7hhGc,Can your DLQ do this?,"Get 10% discount on CP by using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020

———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-11-08T12:27:08Z,PT1M16S,hd,public,19626,2147,Not Available
u6PxNGXSqig,EM2 Mythic is the Best 3 Shot versatile AR • 19 Kills SnD,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-12-25T12:06:18Z,PT4M51S,hd,public,30072,1036,57
chHEBLBZ_es,*NEW* Sniper LW3-Tundra is better than DLQ? (Gunsmith Included),"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Music Credits :
""Montevideo"" by Infraction
https://bit.ly/34WzVtA
Music promoted by Inaudio: http://bit.ly/3qxoX6U

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2024-01-11T12:31:10Z,PT2M13S,hd,public,18301,698,73
Q8WUOq5lCi0,DL Q33 Geometry gave me Hacks,"Get discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-11-03T12:12:40Z,PT50S,hd,public,19307,1353,128
ilOUJdp0gQE,Come collect my Argus gunsmith | 19 Kills SnD,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-09-25T12:42:19Z,PT4M1S,hd,public,10255,459,30
4dzHH3L66S4,Peek & Destroy 💀,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #shorts",2023-08-08T12:06:02Z,PT22S,hd,public,77328,6099,85
GbVMatjlFSU,wut?,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/aexcarnage​​​​​​

DISCORD: https://discord.gg/cVYDhjQHSy​​​​​​

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-04-24T11:59:36Z,PT12S,hd,public,68378,3190,209
6P9pMVuAV44,#1 leaderboard player vs #2 leaderboards,"Get discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

CODASHOP Instagram : https://instagram.com/codashop.in?utm_medium=copy_link

CODASHOP Facebook : https://www.facebook.com/Codashop.IN/
#ad #codashop

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-12-06T12:36:19Z,PT2M46S,hd,public,26656,1674,162
hQ2DiszOW-U,Random cod mobile moments #3,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - CarnageOnYT
Device - iPad Pro


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-10-03T12:32:44Z,PT2M4S,hd,public,7095,516,26
nSBgL99TqGI,LIVE: #3 CODM Global Leaderboard Player | CarnageCODM | Cod Mobile Live,,2020-12-05T23:33:58Z,PT1H53M21S,hd,public,4448,299,34
zC0UX148Vic,This Legendary DRH hits different in SnD,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - Carnage.YT
Device - iPad Pro


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-09-29T12:37:38Z,PT2M48S,hd,public,4818,305,34
SdZnB8U9UPU,COD Mobile Live | Chill stream + customs,"Check out the latest products by AMD :  https://bit.ly/39FWKo6

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546


———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/cVYDhjQHSy

Team Insidious: https://instagram.com/insidious_org

Aesthetic X: https://discord.gg/SDDTYFK

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories.

#CODM #CODMOBILE #CarnageCODM",2021-05-13T12:43:22Z,PT1H41M11S,hd,public,11709,966,10
N36QJ_s8Hkg,Man-O-War at its Best 🥵🔥,#callofdutymobile #codm #codmobile #callofduty #meme #clutch #shorts #short #ace,2024-02-06T12:34:37Z,PT39S,hd,public,83552,5865,220
utnshRRq3LI,Casually dropping 20 kills in SnD with the Dlq33 - Grim Ending,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-08-18T06:31:42Z,PT3M27S,hd,public,17344,688,53
zhedWvjmxpY,Rip,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​


———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/aexcarnage​​​​​

DISCORD: https://discord.gg/cVYDhjQHSy​​​​​

Team Insidious: https://instagram.com/insidious_org​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​ #CODMobile​​​ #CallOfDutyMobile",2021-04-20T12:28:26Z,PT1M19S,hd,public,556821,22544,1030
nCuQ3311Dyo,Revenge.exe,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - Carnage.YT
Device - iPad Pro 2021


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-11-05T11:33:43Z,PT1M45S,hd,public,3998,375,21
eHLemjDcgGc,The Fennec-Ascended Gameplay + Attachments.,"#1 Global Leaderboards Player for Call of Duty Mobile (Season 10)
Insta - https://www.instagram.com/aexcarnage/
IGN - CarnageCODM-YT

=============================




#CODM #CODMobile #CallOfDutyMobile #FennecAttachments",2020-11-10T12:01:02Z,PT3M23S,hd,public,5187,327,74
B6jXiY5nhzU,Solo rank push to Legendary with PISTOL only  | Back from break | CarnageCODM | Cod Mobile Live,,2021-03-20T12:07:37Z,PT1H55M13S,hd,public,10050,784,17
045P1z_33W4,That was close 👀,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #shorts",2023-07-27T12:01:12Z,PT25S,hd,public,91946,5264,66
hvVHs0Pc1vQ,Satisfying Legendary HDR Snipes + Gunsmith,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-04-21T12:20:47Z,PT2M21S,hd,public,15041,731,41
2QX4YV5eyMc,UNDEAD SIEGE - HARD mode | Grind for Aether skin | Road to 50k,"Check out the latest products by AMD :  https://bit.ly/r-r-g

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/cVYDhjQHSy

Team Insidious: https://instagram.com/insidious_org

Aesthetic X: https://discord.gg/SDDTYFK

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories.

#CODM #CODMOBILE #CarnageCODM",2021-08-03T15:26:03Z,PT32M23S,hd,public,11189,980,24
PtxBHUpUYDI,Road to #1 Leaderboard | Carnage Is Back | COD Mobile LIVE,"Get 10% discount on CP by using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950


IGN - Carnage.YT
Device - iPad Pro 2020
#CODM #CODMobile #Callofdutymobile



———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/cVYDhjQHSy

Team Insidious: https://instagram.com/insidious_org

Aesthetic X: https://discord.gg/SDDTYFK

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories",2022-06-16T09:10:19Z,PT3H6M52S,hd,public,12125,745,24
nre-XFaqtfQ,23 kills with the kar98k in SnD,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - Carnage.YT
Device - iPad Pro


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-10-06T12:53:20Z,PT4M7S,hd,public,7883,490,58
_N7EcaW92YU,FREE LEGENDARY PDW! But..,"IGN - Carnage.YT
Device - iPad Pro 2021


———————————————————————————

Socials - 

https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-11-08T11:30:13Z,PT1M57S,hd,public,18275,875,76
AeIDUFV1GcU,NEW Legendary UL-736 let's me 4 tap till 40 metres (Gunsmith Included),"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-04-11T06:45:19Z,PT2M19S,hd,public,16766,756,43
7zj7g8HbJEk,Helping randoms reach Legendary | 24 Kills SnD,"IGN - Carnage.YT
Device - iPad Pro 2021


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-11-21T11:38:23Z,PT4M15S,hd,public,6316,311,38
mFbAihrH72I,LIVE: #1 Leaderboard Player | CarnageCODM | Cod Mobile Live,,2021-01-20T13:08:03Z,PT2H52M39S,hd,public,10475,635,34
YDGqirqN7-A,Lets gooo,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/aexcarnage​​​​​​

DISCORD: https://discord.gg/cVYDhjQHSy​​​​​​

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-04-26T12:30:02Z,PT20S,hd,public,40210,2397,198
W5Bt3lz7Ymk,CODM BR WORLDS Ft.@SOULVipeR18 | Call Of Duty Mobile | BR WORLDS INVITATIONAL,"Practicing for the upcoming BR Worlds Invitational event. I’ll be celebrating CODM’s 2nd Anniversary with my duo partner @SOUL VipeR  in the new Blackout Map with BR play! With a massive prize pool of $100,000 USD

Watch the main event LIVE on 9th October at 12:30 IST onwards : @Call of Duty: Mobile YouTube Channel

Download the Game for Free - https://bit.ly/CODM-APAC
#CODMBRWORLDS #CodMobile_Partner

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-10-09T04:24:56Z,PT40S,hd,public,3891,509,41
ySf3SHJtrVY,Scrim Highlights with TeamIND,"Use this CODASHOP link to get offers on COD Points : https://codashop.sjv.io/c/3004826/1122626/11950

Join this channel to get access to perks:
https://www.youtube.com/channel/UCtuhZ4uWNnvM7BjX2RUeGuA/join


IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-09-12T12:35:28Z,PT2M25S,hd,public,18074,1722,178
PIsBElBjlvA,World Championship Stage 3 qualifiers | Road to 50k,"Check out the latest products by AMD :  https://bit.ly/r-r-g

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/cVYDhjQHSy

Team Insidious: https://instagram.com/insidious_org

Aesthetic X: https://discord.gg/SDDTYFK

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories.

#CODM #CODMOBILE #CarnageCODM",2021-07-30T17:13:21Z,PT2H14M9S,hd,public,33125,2353,40
gmWdvepCzek,Hold my Holger,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #gamer #gameplay #codm #codmobile #mobilegaming #callofduty #gaming #gamingcommunity #gamers #leaderboard #grind #ranked #callofduty #codmmemes #codclips #fpsgames #callofdutyindia #memes #codmindonesia #clips #newgame #gameplay #meme #gamingchair

License: MGR 7TH - ""All of my music is free to use in content etc. as long as you credit me! :)""
Music Download: https://soundcloud.com/mgr7th/blossom

Track: Egzod & EMM - Don't Surrender [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/MkMTJAGwLQc
Free Download / Stream: http://ncs.io/DontSurrender",2021-06-17T12:19:14Z,PT3M10S,hd,public,34216,3406,383
GsdqttADmz4,LIVE: #1 CODM Global Leaderboard Player | CarnageCODM | Cod Mobile Live,,2020-10-02T17:16:30Z,PT2H32M7S,hd,public,7558,363,48
jK4MgUL05mk,Maxed Diamond Mythic Krig has Tracer Bullets,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - Carnage.YT
Device - iPad Pro 2021


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-10-28T08:03:14Z,PT2M8S,hd,public,23456,932,93
02XKJ3iJD2g,Rank with TeamIND@itzBurnZ | Trying the NEW AGR Legendary | Road to 50k,"Check out the latest products by AMD :  https://bit.ly/r-r-g

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
#CODMobile_Partner



———————————————————————————

Socials - 

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/cVYDhjQHSy

Team Insidious: https://instagram.com/insidious_org

Aesthetic X: https://discord.gg/SDDTYFK

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories.",2021-08-05T07:30:26Z,PT2H40M45S,hd,public,17034,1482,9
YuhMF7fBkOA,LIVE: #3 CODM Global Leaderboard Player | CarnageCODM | Cod Mobile Live,,2020-12-03T13:04:47Z,PT2H19M49S,hd,public,2661,263,8
2m_Zw1VFKQE,Codm playing tricks with me 😵‍💫,#callofdutymobile #codm #codmobile #shorts #short #meme #funny #memes,2024-03-29T12:48:29Z,PT35S,hd,public,48285,4707,56
BgD11gSZkeM,@Cygnoux 's LAPA build gave me legal hacks,"IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-11-16T11:30:02Z,PT2M46S,hd,public,5713,269,21
HuGVp1xlkEU,LIVE: #1 CODM Global Leaderboard Player | CarnageCODM | Cod Mobile Live,,2020-10-02T00:26:54Z,PT1H27M34S,hd,public,1081,92,5
wOFr8qOZ_WA,Insane 1v5! 🔥,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #Hvk #shorts",2023-06-22T12:29:38Z,PT28S,hd,public,186622,10741,116
S0dfXpI6lr0,90 FOV Snipes,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - CarnageOnYT
Device - iPad Pro 2021
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-10-01T16:43:21Z,PT2M23S,hd,public,4514,347,33
